0,Routine - Unscheduled,1426_20161026_103147,Inadequate ventilation or lighting,70,37.726117,-122.433817
Moderate Risk,Routine - Unscheduled,33527_20160128_103120,Moderate risk food holding temperature,92,37.782817,-122.432577
0,Routine - Unscheduled,7747_20161210_103154,Unclean or degraded floors walls or ceilings,88,37.71954,-122.438775
0,Routine - Unscheduled,1685_20160419_103154,Unclean or degraded floors walls or ceilings,88,37.796098,-122.406275
Moderate Risk,Routine - Unscheduled,1830_20160425_103119,Inadequate and inaccessible handwashing facilities,86,37.801616,-122.412137
0,Routine - Unscheduled,2066_20161003_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,85,37.792677,-122.421036
Moderate Risk,Routine - Unscheduled,3309_20160115_103119,Inadequate and inaccessible handwashing facilities,86,37.787375,-122.421844
High Risk,Routine - Unscheduled,33916_20160823_103102,Unclean hands or improper use of gloves,80,37.777374,-122.407108
Moderate Risk,Routine - Unscheduled,13374_20160422_103119,Inadequate and inaccessible handwashing facilities,83,37.757398,-122.4442
Moderate Risk,Routine - Unscheduled,3304_20160406_103129,Insufficient hot water or running water,88,37.783025,-122.420954
0,Routine - Unscheduled,240_20161004_103153,Inadequate dressing rooms or improper storage of personal items,82,37.775663,-122.497949
0,Routine - Unscheduled,61206_20160824_103145,Improper storage of equipment utensils or linens,86,37.771782,-122.433435
0,Routine - Unscheduled,320_20180522_103144,Unapproved or unmaintained equipment or utensils,81,37.786545,-122.419894
0,Routine - Unscheduled,4732_20171219_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,88,37.785068,-122.418983
Moderate Risk,Routine - Unscheduled,34611_20161212_103119,Inadequate and inaccessible handwashing facilities,83,37.795594,-122.408204
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.759173,-122.507956
High Risk,Routine - Unscheduled,6016_20160706_103103,High risk food holding temperature,91,37.788823,-122.419047
0,Routine - Unscheduled,23702_20160419_103161,Low risk vermin infestation,89,37.786022,-122.429903
0,Routine - Unscheduled,3286_20160705_103150,Improper or defective plumbing,70,37.787998,-122.420117
0,Routine - Unscheduled,1882_20160422_103154,Unclean or degraded floors walls or ceilings,89,37.728497,-122.475639
Moderate Risk,Routine - Unscheduled,27799_20160711_103131,Moderate risk vermin infestation,87,37.784848,-122.406892
Moderate Risk,Routine - Unscheduled,69592_20160329_103120,Moderate risk food holding temperature,79,37.781677,-122.417125
0,Routine - Unscheduled,3497_20160525_103144,Unapproved or unmaintained equipment or utensils,92,37.794173,-122.413014
0,Routine - Unscheduled,7747_20161210_103162,Other low risk violation,88,37.71954,-122.438775
0,Routine - Unscheduled,151_20180514_103139,Improper food storage,81,37.771487,-122.437047
0,Routine - Unscheduled,65826_20161025_103139,Improper food storage,90,37.788764,-122.412027
Moderate Risk,Routine - Unscheduled,2280_20180222_103125,Noncompliance with shell fish tags or display,83,37.780204,-122.480599
0,Routine - Unscheduled,2907_20180918_103144,Unapproved or unmaintained equipment or utensils,80,37.775117,-122.452065
0,Routine - Unscheduled,320_20171004_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,77,37.786545,-122.419894
0,Routine - Unscheduled,67828_20160531_103148,No thermometers or uncalibrated thermometers,67,37.783028,-122.463141
High Risk,Routine - Unscheduled,2885_20160824_103102,Unclean hands or improper use of gloves,71,37.780047,-122.389859
0,Routine - Unscheduled,619_20160525_103144,Unapproved or unmaintained equipment or utensils,88,37.724824,-122.460726
High Risk,Routine - Unscheduled,2690_20180522_103105,Improper cooling methods,89,37.745516,-122.420004
0,Routine - Unscheduled,62064_20160819_103139,Improper food storage,86,37.784303,-122.409647
Moderate Risk,Routine - Unscheduled,69403_20160613_103133,Foods not protected from contamination,78,37.756698,-122.418951
High Risk,Routine - Unscheduled,34611_20161212_103103,High risk food holding temperature,83,37.795594,-122.408204
Moderate Risk,Routine - Unscheduled,69694_20160513_103116,Inadequate food safety knowledge or lack of certified food safety manager,83,37.783984,-122.403513
0,Routine - Unscheduled,38929_20170920_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,77,37.752439,-122.41625
Moderate Risk,Routine - Unscheduled,3309_20160115_103131,Moderate risk vermin infestation,86,37.787375,-122.421844
Moderate Risk,Routine - Unscheduled,1685_20160419_103131,Moderate risk vermin infestation,88,37.796098,-122.406275
Moderate Risk,Routine - Unscheduled,20367_20160613_103119,Inadequate and inaccessible handwashing facilities,78,37.730569,-122.429418
0,Routine - Unscheduled,1850_20160822_103143,Inadequate warewashing facilities or equipment,80,37.800178,-122.401317
0,Routine - Unscheduled,68696_20160614_103142,Unclean nonfood contact surfaces,83,37.783079,-122.466017
High Risk,Routine - Unscheduled,66925_20160824_103102,Unclean hands or improper use of gloves,89,37.777504,-122.406948
0,Routine - Unscheduled,62896_20160819_103139,Improper food storage,90,37.789057,-122.395322
0,Routine - Unscheduled,64195_20161024_103139,Improper food storage,90,37.758941,-122.48591
Moderate Risk,Routine - Unscheduled,328_20160105_103131,Moderate risk vermin infestation,90,37.783017,-122.432584
0,Routine - Unscheduled,68104_20160829_103154,Unclean or degraded floors walls or ceilings,94,37.783841,-122.403325
0,Routine - Unscheduled,64141_20161024_103154,Unclean or degraded floors walls or ceilings,90,37.789278,-122.420387
0,Routine - Unscheduled,62768_20160513_103139,Improper food storage,70,37.765421,-122.477256
0,Routine - Unscheduled,59289_20180730_103161,Low risk vermin infestation,78,37.782243,-122.479009
Moderate Risk,Routine - Unscheduled,2716_20161027_103124,Inadequately cleaned or sanitized food contact surfaces,82,37.782888,-122.466101
High Risk,Routine - Unscheduled,1617_20180522_103102,Unclean hands or improper use of gloves,71,37.782843,-122.4659
High Risk,Routine - Unscheduled,27377_20160420_103102,Unclean hands or improper use of gloves,74,37.784848,-122.406892
0,Routine - Unscheduled,35702_20180306_103142,Unclean nonfood contact surfaces,61,37.753954,-122.481866
Moderate Risk,Routine - Unscheduled,61206_20160824_103124,Inadequately cleaned or sanitized food contact surfaces,86,37.771782,-122.433435
0,Routine - Unscheduled,70434_20160608_103144,Unapproved or unmaintained equipment or utensils,94,37.740944,-122.46573
Moderate Risk,Routine - Unscheduled,37090_20180521_103120,Moderate risk food holding temperature,86,37.772008,-122.413803
Moderate Risk,Routine - Unscheduled,3121_20160913_103133,Foods not protected from contamination,87,37.790603,-122.405038
High Risk,Routine - Unscheduled,1882_20160422_103103,High risk food holding temperature,89,37.728497,-122.475639
0,Routine - Unscheduled,67741_20160420_103144,Unapproved or unmaintained equipment or utensils,83,37.781658,-122.454393
0,Routine - Unscheduled,67510_20160824_103148,No thermometers or uncalibrated thermometers,94,37.788864,-122.394613
0,Routine - Unscheduled,35852_20160427_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,90,37.807358,-122.415294
High Risk,Routine - Unscheduled,884_20161005_103102,Unclean hands or improper use of gloves,83,37.796463,-122.405224
0,Routine - Unscheduled,1000_20180523_103142,Unclean nonfood contact surfaces,76,37.755282,-122.420493
0,Routine - Unscheduled,529_20160614_103157,Food safety certificate or food handler card not available,90,37.781278,-122.460661
0,Routine - Unscheduled,13753_20160822_103154,Unclean or degraded floors walls or ceilings,91,37.764574,-122.45295
Moderate Risk,Routine - Unscheduled,64236_20161025_103120,Moderate risk food holding temperature,90,37.78881,-122.41188
0,Routine - Unscheduled,3222_20160420_103161,Low risk vermin infestation,84,37.781404,-122.454937
0,Routine - Unscheduled,3875_20160706_103148,No thermometers or uncalibrated thermometers,65,37.800124,-122.441497
Moderate Risk,Routine - Unscheduled,2849_20161114_103119,Inadequate and inaccessible handwashing facilities,90,37.796378,-122.404024
Moderate Risk,Routine - Unscheduled,66985_20171003_103133,Foods not protected from contamination,86,37.78973,-122.420445
Moderate Risk,Routine - Unscheduled,1146_20160613_103133,Foods not protected from contamination,74,37.798274,-122.422264
0,Routine - Unscheduled,61109_20171002_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,98,37.80824,-122.410189
0,Routine - Unscheduled,63095_20171221_103154,Unclean or degraded floors walls or ceilings,98,37.805073,-122.433106
Moderate Risk,Routine - Unscheduled,2849_20161114_103120,Moderate risk food holding temperature,90,37.796378,-122.404024
Moderate Risk,Routine - Unscheduled,33564_20180305_103119,Inadequate and inaccessible handwashing facilities,94,37.78238,-122.432592
0,Routine - Unscheduled,58673_20160823_103150,Improper or defective plumbing,78,37.796973,-122.408504
Moderate Risk,Routine - Unscheduled,65350_20180305_103129,Insufficient hot water or running water,84,37.713426,-122.436347
Moderate Risk,Routine - Unscheduled,18480_20160323_103120,Moderate risk food holding temperature,63,37.795138,-122.406863
Moderate Risk,Routine - Unscheduled,67754_20161114_103133,Foods not protected from contamination,86,37.794597,-122.404777
0,Routine - Unscheduled,3611_20160628_103139,Improper food storage,90,37.77694,-122.422962
Moderate Risk,Routine - Unscheduled,13062_20160914_103124,Inadequately cleaned or sanitized food contact surfaces,87,37.763794,-122.428617
Moderate Risk,Routine - Unscheduled,65427_20160823_103127,Noncompliance with HAACP plan or variance,92,37.763984,-122.421766
High Risk,Routine - Unscheduled,1567_20160419_103103,High risk food holding temperature,87,37.785961,-122.429776
0,Routine - Unscheduled,5844_20160425_103161,Low risk vermin infestation,91,37.751552,-122.456517
Moderate Risk,Routine - Unscheduled,39862_20160707_103120,Moderate risk food holding temperature,90,37.726891,-122.475673
High Risk,Routine - Unscheduled,27377_20160420_103105,Improper cooling methods,74,37.784848,-122.406892
Moderate Risk,Routine - Unscheduled,69249_20160421_103119,Inadequate and inaccessible handwashing facilities,87,37.777168,-122.416702
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.774722,-122.406761
Moderate Risk,Routine - Unscheduled,522_20160706_103124,Inadequately cleaned or sanitized food contact surfaces,94,37.728497,-122.475639
0,Routine - Unscheduled,69592_20160329_103145,Improper storage of equipment utensils or linens,79,37.781677,-122.417125
Moderate Risk,Routine - Unscheduled,4492_20160627_103131,Moderate risk vermin infestation,90,37.788773,-122.434697
0,Routine - Unscheduled,3482_20160425_103142,Unclean nonfood contact surfaces,81,37.788823,-122.408554
0,Routine - Unscheduled,1926_20160203_103138,Improper storage use or identification of toxic substances,82,37.782971,-122.496324
High Risk,Routine - Unscheduled,1768_20160705_103112,No hot water or running water,87,37.787783,-122.419737
0,Routine - Unscheduled,4608_20161212_103161,Low risk vermin infestation,92,37.795594,-122.408204
High Risk,Routine - Unscheduled,13374_20160422_103103,High risk food holding temperature,83,37.757398,-122.4442
0,Routine - Unscheduled,20367_20161210_103161,Low risk vermin infestation,81,37.730569,-122.429418
0,Routine - Unscheduled,1830_20160425_103154,Unclean or degraded floors walls or ceilings,86,37.801616,-122.412137
0,Routine - Unscheduled,1396_20160614_103161,Low risk vermin infestation,94,37.774644,-122.422554
Moderate Risk,Routine - Unscheduled,7747_20161210_103124,Inadequately cleaned or sanitized food contact surfaces,88,37.71954,-122.438775
Moderate Risk,Routine - Unscheduled,1396_20160614_103119,Inadequate and inaccessible handwashing facilities,94,37.774644,-122.422554
Moderate Risk,Routine - Unscheduled,884_20160309_103124,Inadequately cleaned or sanitized food contact surfaces,86,37.796463,-122.405224
Moderate Risk,Routine - Unscheduled,32925_20180306_103120,Moderate risk food holding temperature,90,37.752073,-122.420939
0,Routine - Unscheduled,65833_20160513_103144,Unapproved or unmaintained equipment or utensils,96,37.795398,-122.419044
0,Routine - Unscheduled,69113_20180228_103157,Food safety certificate or food handler card not available,94,37.787468,-122.419997
0,Routine - Unscheduled,5820_20180305_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,96,37.73322,-122.435998
0,Routine - Unscheduled,3875_20160706_103154,Unclean or degraded floors walls or ceilings,65,37.800124,-122.441497
0,Routine - Unscheduled,69694_20160513_103154,Unclean or degraded floors walls or ceilings,83,37.783984,-122.403513
High Risk,Routine - Unscheduled,2885_20160824_103105,Improper cooling methods,71,37.780047,-122.389859
0,Routine - Unscheduled,58673_20160823_103154,Unclean or degraded floors walls or ceilings,78,37.796973,-122.408504
Moderate Risk,Routine - Unscheduled,34102_20161007_103116,Inadequate food safety knowledge or lack of certified food safety manager,90,37.71444,-122.436835
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.795108,-122.396184
0,Routine - Unscheduled,64361_20161006_103156,Permit license or inspection report not posted,92,37.778382,-122.462787
High Risk,Routine - Unscheduled,68763_20160712_103103,High risk food holding temperature,86,37.785014,-122.40664
High Risk,Routine - Unscheduled,1850_20160822_103102,Unclean hands or improper use of gloves,80,37.800178,-122.401317
0,Routine - Unscheduled,69759_20160708_103157,Food safety certificate or food handler card not available,71,37.792577,-122.421016
Moderate Risk,Routine - Unscheduled,37407_20180522_103133,Foods not protected from contamination,77,37.756771,-122.421019
Moderate Risk,Routine - Unscheduled,1968_20160708_103119,Inadequate and inaccessible handwashing facilities,77,37.775454,-122.502148
Moderate Risk,Routine - Unscheduled,1389_20161026_103119,Inadequate and inaccessible handwashing facilities,78,37.78047,-122.478832
